"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-f5fa59b59c313b53","indeed","https://www.indeed.com/viewjob?jk=f5fa59b59c313b53","https://jobs.apploi.com/view/1355745?utm_campaign=integration&utm_medium=job-board-feed&utm_source=indeed-apply-feed","Join Gardenview Home Care: Now Hiring Compassionate Caregivers!","Gardenview Home Care","Keansburg, NJ, US","2025-05-26","fulltime","","hourly","","","USD",False,"","","","info@gardenviewhhc.com","**Join Gardenview Home Care: Now Hiring Compassionate Caregivers!**



Are you looking for a rewarding career where you can make a real difference in people's lives? Gardenview Home Care is seeking dedicated caregivers to join our compassionate team. With competitive pay rates starting at **$17\\.50 per hour**, this is your opportunity to work in a supportive and fulfilling environment.


### **Why Gardenview Home Care?**


* **Competitive Pay:** Starting at $17\\.50 per hour, we offer a competitive wage to acknowledge your hard work and dedication.
* **Flexible Hours:** We provide flexible scheduling to help you balance work with your personal life.
* **Career Advancement:** Opportunities for growth and professional development.
* **Supportive Environment:** Join a team that values your contributions and offers continuous support and training.

### **Qualifications:**


* Must be HHA certified in the state of NJ, with an active HHA license
* A compassionate and caring nature.
* Experience in caregiving (preferred but not required).
* Excellent communication skills.
* Reliability and punctuality.

### **Responsibilities:**


* Assist clients with daily living activities, including personal care.
* Provide emotional support and companionship.
* Ensure the safety and well\\-being of clients.
* Communicate effectively with clients and their families.
* Maintain accurate records of care provided.

### **Benefits:**


* Competitive pay starting at $16\\.50 per hour.
* Paid time off .
* Ongoing training and development.
* A supportive and friendly work environment.

### **How to Apply:**



Ready to join our caring team at Gardenview Home Care? Apply now and start a fulfilling career in caregiving.


**Visit** Gardenview Home Care Careers **to submit your application.**


**Or contact us at:**


**Phone:** 609\\-793\\-8100


**Email:** info@gardenviewhhc.com



Gardenview Home Care is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.","","https://www.indeed.com/cmp/Gardenview-Home-Care","","","","","","","","","","","",""
"in-b3340d09c232394a","indeed","https://www.indeed.com/viewjob?jk=b3340d09c232394a","https://jobs.apploi.com/view/1320474?utm_campaign=integration&utm_medium=job-board-feed&utm_source=indeed-apply-feed","Join Gardenview Home Care: Now Hiring Compassionate Caregivers!","Gardenview Home Care","Hoboken, NJ, US","2025-05-26","fulltime","","hourly","","","USD",False,"","","","info@gardenviewhhc.com","**Join Gardenview Home Care: Now Hiring Compassionate Caregivers!**



Are you looking for a rewarding career where you can make a real difference in people's lives? Gardenview Home Care is seeking dedicated caregivers to join our compassionate team. With competitive pay rates starting at **$16\\.50 per hour**, this is your opportunity to work in a supportive and fulfilling environment.


### **Why Gardenview Home Care?**


* **Competitive Pay:** Starting at $16\\.50 per hour, we offer a competitive wage to acknowledge your hard work and dedication.
* **Flexible Hours:** We provide flexible scheduling to help you balance work with your personal life.
* **Career Advancement:** Opportunities for growth and professional development.
* **Supportive Environment:** Join a team that values your contributions and offers continuous support and training.

### **Qualifications:**


* Must be HHA certified in the state of NJ, with an active HHA license
* A compassionate and caring nature.
* Experience in caregiving (preferred but not required).
* Excellent communication skills.
* Reliability and punctuality.

### **Responsibilities:**


* Assist clients with daily living activities, including personal care.
* Provide emotional support and companionship.
* Ensure the safety and well\\-being of clients.
* Communicate effectively with clients and their families.
* Maintain accurate records of care provided.

### **Benefits:**


* Competitive pay starting at $16\\.50 per hour.
* Paid time off .
* Ongoing training and development.
* A supportive and friendly work environment.

### **How to Apply:**



Ready to join our caring team at Gardenview Home Care? Apply now and start a fulfilling career in caregiving.


**Visit** Gardenview Home Care Careers **to submit your application.**


**Or contact us at:**


**Phone:** 609\\-793\\-8100


**Email:** info@gardenviewhhc.com



Gardenview Home Care is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.","","https://www.indeed.com/cmp/Gardenview-Home-Care","","","","","","","","","","","",""
"in-ad9cde7895aa87f0","indeed","https://www.indeed.com/viewjob?jk=ad9cde7895aa87f0","https://jobs.apploi.com/view/1320463?utm_campaign=integration&utm_medium=job-board-feed&utm_source=indeed-apply-feed","Join Gardenview Home Care: Now Hiring Compassionate Caregivers!","Gardenview Home Care","North Bergen, NJ, US","2025-05-26","fulltime","","hourly","","","USD",False,"","","","info@gardenviewhhc.com","**Join Gardenview Home Care: Now Hiring Compassionate Caregivers!**



Are you looking for a rewarding career where you can make a real difference in people's lives? Gardenview Home Care is seeking dedicated caregivers to join our compassionate team. With competitive pay rates starting at **$16\\.50 per hour**, this is your opportunity to work in a supportive and fulfilling environment.


### **Why Gardenview Home Care?**


* **Competitive Pay:** Starting at $16\\.50 per hour, we offer a competitive wage to acknowledge your hard work and dedication.
* **Flexible Hours:** We provide flexible scheduling to help you balance work with your personal life.
* **Career Advancement:** Opportunities for growth and professional development.
* **Supportive Environment:** Join a team that values your contributions and offers continuous support and training.

### **Qualifications:**


* Must be HHA certified in the state of NJ, with an active HHA license
* A compassionate and caring nature.
* Experience in caregiving (preferred but not required).
* Excellent communication skills.
* Reliability and punctuality.

### **Responsibilities:**


* Assist clients with daily living activities, including personal care.
* Provide emotional support and companionship.
* Ensure the safety and well\\-being of clients.
* Communicate effectively with clients and their families.
* Maintain accurate records of care provided.

### **Benefits:**


* Competitive pay starting at $16\\.50 per hour.
* Paid time off .
* Ongoing training and development.
* A supportive and friendly work environment.

### **How to Apply:**



Ready to join our caring team at Gardenview Home Care? Apply now and start a fulfilling career in caregiving.


**Visit** Gardenview Home Care Careers **to submit your application.**


**Or contact us at:**


**Phone:** 609\\-793\\-8100


**Email:** info@gardenviewhhc.com



Gardenview Home Care is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.","","https://www.indeed.com/cmp/Gardenview-Home-Care","","","","","","","","","","","",""
"in-2ca79505af12c22d","indeed","https://www.indeed.com/viewjob?jk=2ca79505af12c22d","https://jobs.apploi.com/view/bedec368b4c08?utm_campaign=integration&utm_medium=job-board-feed&utm_source=indeed-apply-feed","ABA Therapist in Cresskill","Therapy Associates ABA Services","Cresskill, NJ, US","2025-05-26","parttime","direct_data","hourly",27.0,32.0,"USD",False,"","","","","We have cases all over New Jersey. Let us know what towns work for you!


**Job Description:**


* Provide 1:1 ABA services to clients in their home


* Implement ABA programs under the direction of a BCBA


* Collect and graph data


* Maintain professionalism, reliability and positive communication

  



Benefits:


* Professional development assistance


* Flexible Schedule

  



Schedule:


* After school


* Monday to Friday


* Weekends available

  



Experience:


* Applied behavior analysis: 1 year (Required)

  



Certification:


* Registered Behavior Technition (RBT): (Preferred, rate increase offered)","","https://www.indeed.com/cmp/Therapy-Associates-Aba-Services","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/1f7d8a63dfc82269493cf98b90c1643e","https://www.therapyassociates.com/","329 Aycrigg Ave. 
Passaic, NJ 07055","51 to 200","","","","","","","",""
"in-695748832b894fb9","indeed","https://www.indeed.com/viewjob?jk=695748832b894fb9","http://www.indeed.com/job/sr-react-js-developer-w2-contract-695748832b894fb9","Sr. React JS Developer (W2 contract)","IIC","Pennington, NJ, US","2025-05-26","contract","","hourly","","","USD",False,"","","","","**Job Summary**  
We are seeking a highly skilled and motivated Senior Developer to join our dynamic team. The ideal candidate will have a strong background in software development and a passion for creating innovative solutions. As a Senior Developer, you will play a pivotal role in designing, developing, and maintaining high\\-quality software applications while collaborating with cross\\-functional teams to deliver exceptional results.

**Duties**

* Design and implement scalable software solutions using modern development practices.
* Collaborate with product managers, designers, and other developers to define project requirements and specifications.
* Write clean, maintainable code while adhering to best practices such as Agile methodologies.
* Conduct unit testing and ensure the reliability of applications through thorough testing processes.
* Utilize technologies such as TypeScript, Redux, GraphQL, and MongoDB to build robust applications.
* Participate in code reviews to maintain high standards of code quality and share knowledge with team members.
* Develop data visualization tools to enhance user experience and facilitate decision\\-making processes.
* Integrate server\\-side logic with front\\-end components to create seamless user experiences.
* Engage in DevOps practices to streamline deployment processes and improve system performance.

**Experience**

* Proven experience as a Software Developer or similar role with a strong portfolio of completed projects.
* Proficiency in programming languages such as JavaScript, TypeScript, and SQL.
* Familiarity with Agile development methodologies and experience working in Agile teams.
* Hands\\-on experience with unit testing frameworks and practices.
* Knowledge of data visualization techniques and tools is a plus.
* Experience with server management and deployment processes is desirable.
* Strong problem\\-solving skills and the ability to work independently or as part of a team.

Join us in shaping the future of technology through innovative software solutions!

Job Type: Contract

Pay: $51\\.82 per hour

Expected hours: 40 per week

Schedule:

* 8 hour shift

Experience:

* React.js: 8 years (Required)
* Java: 6 years (Required)

Location:

* Pennington, NJ 08534 (Required)

Ability to Commute:

* Pennington, NJ 08534 (Required)

Work Location: In person","","https://www.indeed.com/cmp/Iic","","","","","","","","","","","",""
"in-83495736cf49b5ef","indeed","https://www.indeed.com/viewjob?jk=83495736cf49b5ef","https://careers.elementsolutionsinc.com/job/Piscataway-Applications-Engineer-NJ-08854/1207717700/?feedId=354600&utm_source=Indeed&utm_campaign=ElementSol_Indeed","Applications Engineer","Element Solutions Inc","Piscataway, NJ, US","2025-05-26","","direct_data","yearly",83940.0,102792.0,"USD",False,"","","","","**Challenge Yourself and Impact the Future!**
---------------------------------------------

 ***MacDermid Alpha Electronics Solutions,*** a business of Element Solutions Inc (NYSE:ESI), is renowned worldwide for its commitment to revolutionizing the electronics industry. With a legacy spanning over a century, we have continually set new benchmarks for excellence, reliability, and sustainability in electronic materials.

  

Our Expertise:

* **Wafer Level Solutions**: Revolutionizing wafer fabrication processes for enhanced efficiency and performance.
* **Semiconductor Assembly Solutions:** Driving innovation in semiconductor assembly processes for unparalleled reliability.
* **Circuitry Solutions:** Tailored solutions to meet the dynamic demands of modern circuitry.
* **Circuit Board Assembly Solutions**: Elevating circuit board assembly processes for optimal performance.
* **Film \\& Smart Surface Solutions**: Transforming electronics with cutting\\-edge materials and technologies for enhanced functionality and reliability.

  

Across diverse sectors including automotive, consumer electronics, mobile devices, telecom, data storage, and infrastructure, MacDermid Alpha Electronics Solutions has earned the trust of manufacturers worldwide. Our comprehensive range of high\\-quality solutions and technical services covers the entire electronics supply chain, empowering businesses to thrive in today's competitive landscape.

**Who are we looking for?**
---------------------------


The R\\&D Applications Engineers key responsibility is to work with the rest of the R\\&D team on new product development initiatives of next generation products in the ATROX standard die attach product line. The engineer will be required to prepare the necessary material for conducting electrical and mechanical reliability tests while following up with extensive failure analysis. The Application Engineer will be expected to plan and perform all necessary experiments, analyze, process and report data to peers and learned audiences.

**What will you be doing?**
---------------------------

* Responsible for executing NPD initiatives related to material and application development for next\\-generation materials and technologies in semiconductor die attach.
* Responsible for establishing innovative testing methods and conducting the assembly and testing of semiconductor packages to evaluate MAES\\-SA’s new products and materials.
* Responsible for defining a process for optimized use of the products in an HVM environment with high levels of yield and performance.
* Work with R\\&D chemists and assist in validation of new die attach adhesives and related products
* Collaborate with Global R\\&D, Application and Marketing teams to set and meet project objectives
* Attend and participate in key customer TRM’s and leading industry technical seminars/symposiums to identify pressing industry issues and possible material solutions, thereby determining key NPD/Innovative material and process solutions.
* Write technical papers and communications for conferences and peer review journals
* Other duties as assigned
**Who are You?**
----------------

* Basic understanding of materials chemistry and physical properties
* Hands\\-on experience with analytical and various dispensing and bonding equipment
* Experienced in operating and maintaining test and inspection equipment, including ESEC Die Bonder, Dage Die Shear, X\\-Ray machines, microscopes, SEM, wafer laminators, dicing saws, programmable ovens, sinter presses, and molding equipment
* Extensive knowledge of software like MS Office and statistical programs such as Minitab
* Bachelor of Science degree in Chemical Engineering, Mechanical Engineering, Materials Science \\& Engineering, or a related field
* Three years of relevant experience and/or training. An equivalent combination of education and experience is also acceptable.

*We understand that not all candidates may meet the requirements listed above. If you believe you have the knowledge and experience necessary to excel in this role, we encourage you to apply.*

**What competencies will you need?**
------------------------------------

* Good communication skills
* Ability to work in a team environment with strong collaborative skills
* Record of demonstrating problem solving and critical thinking
* High ethical standards and ability to maintain confidentiality
* Ability to work in a fast\\-paced and multi\\-task environment
* Ability to read, analyze, and interpret general business correspondence, technical procedures, and interpret common scientific and technical journals.
* Ability to write reports and business correspondences, and effectively present information and respond to questions from top management, groups of managers, clients, customers, and the general public.
**We are we Offering...**
-------------------------

 **Challenge Yourself and Impact the Future** \\- We are committed to solving the complete and evolving needs of our customers through innovation and high\\-quality standards. We are focused on brining cutting edge and environmentally sustainable solutions to the market. Our people are the critical resource required to make that happen. We support your success by creating a strong, inclusive culture, competitive total rewards and an appropriate work\\-life balance.

  

As part of the MAES Team, you will have ...

* Opportunities for career growth, competitive compensation (competitive base salary and performance related bonus plan) and benefits packages (health, dental, and vision insurance, Wellness Program, PTO/Holidays, as well as a 401(k)\\-retirement plan with a company match).
* Innovated work environment where you will be a part of a dynamic and collaborative team.
* Perks and Incentives such as paid parental leave, tuition reimbursement, and opportunities for professional development.
**Equal Opportunity Employer**
------------------------------


All qualified applications will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, pregnancy, genetic information, disability, status as a protected veteran, or any other protected category applicable under federal, state, and local laws.","","https://www.indeed.com/cmp/Element-Solutions-Inc","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/bb2192fc8f83b39ffae6a335c3d40902","http://www.elementsolutionsinc.com","Fort Lauderdale","1,001 to 5,000","","","","","","","",""
"in-6de4d2e5567b216d","indeed","https://www.indeed.com/viewjob?jk=6de4d2e5567b216d","http://www.indeed.com/job/lead-salesforce-analyst-w2-6de4d2e5567b216d","Lead Salesforce Analyst - W2","iXoop Info Tech","New York, NY, US","2025-05-26","contract","","hourly","","","USD",True,"","","","","**Lead Salesforce Functional Analyst**

**Duration: 12\\+ months**

**Location: remote; candidates must be able to work ET hours**

**Description:**

* Our medical device manufacturing client is expanding their Salesforce Solution Design team.
* The Lead Salesforce Functional Analyst will serve as Lead Subject Matter Expert. This individual will drive business requirements, investigate solution design, document complex user flows and ultimately help with the implementation/delivery of SFDC solutions.
* We are looking for someone comfortable stepping into a leadership role in which they would be empowered to drive initiatives from a concept to a delivered product with minimal supervision, providing guidance and direction to others on the team.
* In addition, this individual will keep abreast of new Salesforce features and functionality in order to provide recommendations for process improvements and technical updates to ensure alignment with business/technology strategy and planned initiatives.
* Our client has been a SFDC customer for many years, and this role is a great opportunity to gain broad experience in project delivery across functional elements such as Health cloud, marketing cloud, IOT cloud, and communities.
* The customer experience group is also exposed to a wide variety of projects across client applications such as Mobile Platforms, Patient Portals, and Digital Health.
* This is a fantastic opportunity to join a quickly growing team that is pushing the limits within the medical device industry on the SFDC platform.

**Responsibilities:**

* Write requirements using different approaches such as use cases, activity diagrams, sequence diagrams, process modeling, data modeling, system modeling, data dictionaries, class or entity relationship diagrams.
* Perform level of effort assessments, and impact analysis with other team members to understand front\\-end feature impacts to existing back\\-end processes.
* Configure, manage, and maintain custom objects, record types, fields, page layouts, formulas, data validation rules, triggers, custom workflows, approval processes, installed packages, third\\-party integrations, etc. within SF applications.
* Partner with Stakeholders such as Customer Care, Marketing, R\\&D, Business Operations, Sales, and Information Technology to drive high levels of data integrity and operational reliability of our standardized business tools and processes.
* Provide technical insight related to UI wireframes, ensuring the interface design will align with system architecture or limits.
* Develop and create customized reports and dashboards based upon the needs of business unit partners.
* Assist in the creation of wireframes, workflow diagrams, functional maps and user stories.

﻿

**Education and Experience/Minimum Requirements:**

* Bachelor (College) Degree and 8\\+ years of experience, Master’s degree and 6 years of experience, or an equivalent combination of education and experience
* 5\\+ years of experience working in a Business or Technical Analyst function, ideally, working on projects related to commercial functions such as field sales, marketing, call center or lead generation.
* 5\\+ years of IT experience including support of multiple integrated systems and Salesforce.com in an SMB to Enterprise IT environment.
* SFDC functional configuration skills are critical.
* Proficiency in drafting functional mock\\-ups, flow charts and visual materials to be leveraged by UI / UX developers.
* Strong communication skills in conveying design options, translate business stories and work with peers (the ability to effectively sell an idea).
* Strong writing skills. Must have the ability to document process and technical knowledge in clear, easily understood presentations.
* Strong ability to recognize and predict use cases and user interaction, including happy path as well as edge and corner cases, and incorporate them into designs.
* Basic database architecture knowledge. Understanding of how relational databases are set\\-up and knowledge of best practices to ensure scalability and accurate BI reporting.

﻿

**Preferred Skills and Competencies:** 

* Bachelor’s or equivalent degree in Computer Science, MIS, or Computer Engineering.
* Experience working within a pharmaceutical, medical device, or other regulation\\-controlled industry.
* Salesforce Admin Certification.
* Agile / SCRUM experience.
* LBP (Lean Business Process) or similar experience.

Job Type: Contract

Pay: Up to $65\\.00 per hour

Schedule:

* 8 hour shift
* Day shift
* Monday to Friday

Work Location: Remote","","https://www.indeed.com/cmp/Ixoop-Info-Tech-1","","","","","","","","","","","",""
"in-469a6196a1dc89a5","indeed","https://www.indeed.com/viewjob?jk=469a6196a1dc89a5","http://www.indeed.com/job/marketing-and-signage-summer-intern-469a6196a1dc89a5","Marketing and Signage Summer Intern","Jenkinson's Boardwalk","Point Pleasant Beach, NJ, US","2025-05-26","temporary, parttime, internship","","hourly","","","USD",False,"","","","","**About the Role:**

Jenkinson’s Boardwalk is seeking a **Marketing and Signage Summer Intern** to join our creative team for the busy summer season. We’re looking for someone who is **driven, motivated, creative**, and passionate about marketing, advertising, and signage production. This is a **hands\\-on internship** ideal for students or recent grads looking to gain real\\-world experience and build a foundation in marketing and design.

**Responsibilities:**

* Assist with the creation and installation of promotional signage across the boardwalk
* Cut and apply vinyl signage with precision and attention to detail
* Work with the marketing team to support seasonal promotions and advertising campaigns
* Operate or assist with large\\-format printing equipment (if qualified)
* Staff the **Information Booth** along the boardwalk, providing guests with up\\-to\\-date information about current promotions and specials
* Represent Jenkinson’s in a friendly and informative manner to enhance the guest experience
* Help maintain signage inventory and production schedule
* Adapt quickly to a fast\\-paced, seasonal business environment

**Qualifications:**

* **Must have prior experience** cutting and applying vinyl for promotional signage
* Proficiency in **Adobe Photoshop** and **Adobe Illustrator**
* Familiarity with **Mimaki CJV150\\-75 Integrated Printer/Cutter** and software is a plus
* **Strong communication skills** preferred
* Willingness to engage with the public and provide promotional information at the Information Booth
* Must be able to **lift up to 50 lbs**
* Strong work ethic, reliability, and willingness to learn

**What You’ll Gain:**

* Hands\\-on experience in marketing, advertising, and signage production
* Public\\-facing experience representing a well\\-known regional attraction
* Opportunity to contribute to seasonal campaigns and guest engagement strategies
* A valuable stepping stone for career growth in marketing, communications, or design

Job Types: Part\\-time, Temporary, Internship

Pay: $18\\.00 per hour

Expected hours: 20 – 40 per week

Benefits:

* Employee discount

Schedule:

* 4 hour shift
* 8 hour shift
* Day shift
* Evening shift
* Holidays
* Monday to Friday
* Night shift
* Weekends as needed

Experience:

* marketing: 2 years (Required)

Ability to Commute:

* Point Pleasant Beach, NJ 08742 (Preferred)

Ability to Relocate:

* Point Pleasant Beach, NJ 08742: Relocate before starting work (Preferred)

Work Location: In person","Restaurants Travel And Leisure","https://www.indeed.com/cmp/Jenkinson's-Boardwalk-2","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/a435c5fec451d45e021973c6c267c5ed","https://jenkinsons.com/","300 Ocean Avenue, Point Pleasant Beach, NJ 08742","11 to 50","$1M to $5M (USD)","","","","","","",""
"in-5253bcdee8e5d02d","indeed","https://www.indeed.com/viewjob?jk=5253bcdee8e5d02d","https://my.career.place/static/jobs/urlidcmb50n4yu36k30ip8ur8mmh21?source=indeed","Activity Assistant - Full or Part-Time","Sunnyside Manor","Township of Wall, NJ, US","2025-05-26","fulltime","direct_data","yearly",31289.0,35788.0,"USD",False,"","","","","Under the direction of the Activity Director, the Activity Assistant will assist in the planning, coordinating, and implementing therapeutic activity programs on a daily basis to meet the individual Resident s needs and interests.  

  

**QUALIFICATIONS****:**  

**\\&**  

The Activity Assistant needs to possess the following educational and experience requirements; and support the following professional view\\-points:  

* Have successfully completed or be eligible to attend a state approved Activity Training Course.
* Have a thorough knowledge of various Resident activities, and have familiarity with Resident limitations and needs.
* Be able to work in close cooperation with the Activity Director, accept and utilize constructive criticism, and display initiative to compete activity related tasks and programs.


\\& \\& \\&4\\. Basic knowledge of Dementia  

  

We are seeking a motivated, outgoing individual who is confident in public speaking and thrives in social settings. The ideal candidate demonstrates strong organizational and leadership skills, particularly within group environments. Compassion and empathy are essential and should be evident in all programs and interactions with residents and their families. This person must be a dependable team player who brings creativity, reliability, and a strong sense of safety awareness to their role.\\&  

  

**Benefits**  

Medical insurance  

401K  

Paid lunch time and meals are provided free of charge  

Vacation, Holiday and Sick Pay. Unused sick pay is paid out annually up to four days, the rest is banked for future needs.  

  

**Responsibilities**  

* Planning and facilitating daily, weekly, and monthly events to encourage socialization, relaxation, and recreation.
* Implementing activities that accommodate those with special needs.
* Handling logistics to make the event possible, such as making phone calls, advertising, managing inventory and budgets, training and motivating volunteers or employees, and coordinating transportation.
* Observing participants at events gauge their enjoyment and obtain their feedback to improve events.
* Keeping records regarding event planning resources, participant interest, and other notable information, such as injuries or behavioral incidents.
* Reporting medical concerns or observations.
* Ensuring that events are well\\-provisioned, the event staff is trained and prepared, and that the event takes place on time and within budget.
* Providing participants with instructions for the event.
* Adhering to and enforcing all safety procedures.
* Any other task assigned by Administration

  

**Requirements**  

High school diploma or equivalent  

At least 18 years old  

Authorized to work in the US without sponsorship  

Ability to stand on your feet for 8 hours  

Basic knowledge of computers \\- including Word \\& Google Suite programs  

Basic knowledge of Technology \\- including computers, internet, copy machines, \\& tablets  

English  

**Equal Opportunity Employer**  

Sunnyside Manor provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.  

  

Requisition \\#cmawwam4bk4xk0iqpsgm5uf2c","","https://www.indeed.com/cmp/Sunnyside-Manor","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/efeb77f0a0ba643e266d6c9480351d09","","","","","","","","","","",""
"in-e6086584b1150d13","indeed","https://www.indeed.com/viewjob?jk=e6086584b1150d13","http://www.indeed.com/job/security-guard-unarmed-high-end-store-e6086584b1150d13","Security Guard (Unarmed) - High End Store","A2A security","Manhattan, NY, US","2025-05-26","parttime, fulltime","direct_data","hourly",20.0,22.0,"USD",False,"","","","","**Retail Security Officer – Luxury Store (Lower Manhattan, NYC)**

**Location:** Lower Manhattan, New York City  
**Company:** A2A Security Agency Inc.  
**Employment Type:** Full\\-Time

**Join a Top Security Company in New York City**

A2A Security Agency is one of the most trusted security guard companies in New York City. We specialize in tailored protection solutions for luxury retail, commercial properties, and high\\-end residential buildings. Our clients rely on us for dependable service, fast response, and professional guards who represent their brand with integrity.

We’re hiring a **Retail Security Officer** to secure a luxury boutique located in **Lower Manhattan**, one of NYC’s busiest and most prestigious shopping districts.

**Key Responsibilities:**

* **Customer\\-Facing Security Presence**: Represent both A2A Security and the luxury brand with professionalism, courtesy, and vigilance.
* **Access Control**: Monitor entrances to ensure only authorized customers and staff enter the boutique.
* **Foot Patrols**: Perform routine interior and perimeter patrols to deter theft, protect merchandise, and ensure safety.
* **Incident Management**: Respond swiftly and calmly to emergencies or policy breaches following established security protocols.
* **Reporting**: Complete daily activity logs and incident reports using A2A’s internal systems.

**Ideal Candidate Profile:**

* Valid **New York State Security Guard License**
* At least **2 years of experience in boutique or retail security**, preferably within a luxury environment
* Professional image and excellent interpersonal communication skills
* Ability to remain alert, composed, and respectful under pressure
* Physically able to stand and walk for extended periods
* **Flexible schedule** — available for evenings, weekends, and holidays

**Why Work with A2A Security in NYC?**

* Work at **high\\-profile luxury retail locations** in Lower Manhattan
* Part of a **fast\\-growing security company** known for excellence and reliability
* Hands\\-on management support with rapid operational response
* Room for **advancement within the luxury retail and commercial security sectors**
* Comprehensive training and access to tools that enhance performance

**Apply Today**

If you are a detail\\-oriented and professional Security Guard looking for a career in luxury retail security, submit your resume and valid NYS Security Guard License.

**Discover More**

Visit our New York City Security Services page to learn why A2A Security is the preferred partner for top brands and properties across Manhattan.

Job Types: Full\\-time, Part\\-time

Pay: $20\\.00 \\- $22\\.00 per hour

Expected hours: 8 – 32 per week

Schedule:

* 8 hour shift
* Day shift

Application Question(s):

* What is your approximate height and weight?
* What are your availabilities for shifts?

Experience:

* Security: 3 years (Required)
* Retail Security: 1 year (Preferred)

License/Certification:

* NYS Security Guard License (Required)

Work Location: In person","","https://www.indeed.com/cmp/A2a-Security","","","","","","","","","","","",""
