"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1009809694812","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009809694812","","Sr. .NET Developer","Capgemini","United States","2025-07-12","","direct_data","yearly",86129.0,127189.0,"USD",False,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE3803.htm","https://media.glassdoor.com/sql/3803/capgemini-squareLogo-1688367853815.png","","","","","","","","","","",""
"gd-1009809694943","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009809694943","",".Net developer with SQL","Capgemini","New York, NY","2025-07-12","","direct_data","yearly",61087.0,104364.0,"USD",False,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE3803.htm","https://media.glassdoor.com/sql/3803/capgemini-squareLogo-1688367853815.png","","","","","","","","","","",""
"gd-1009809746890","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009809746890","","Customer Solution Architect","Ookla","New York, NY","2025-07-12","","direct_data","yearly",75000.0,115000.0,"USD",False,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE1408200.htm","https://media.glassdoor.com/sql/1408200/ookla-squarelogo-1562012457226.png","","","","","","","","","","",""
"gd-1009810159320","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009810159320","","Senior Full Stack Developer - Senior Lead Software Engineer","JPMorganChase","Jersey City, NJ","2025-07-12","","direct_data","yearly",171000.0,260000.0,"USD",False,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE5224839.htm","https://media.glassdoor.com/sql/5224839/jpmorgan-chase-and-co-squareLogo-1724869012253.png","","","","","","","","","","",""
"gd-1009809775901","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009809775901","","Senior Software Engineer","DailyPay","United States","2025-07-12","","direct_data","yearly",129000.0,200000.0,"USD",False,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE1197210.htm","https://media.glassdoor.com/sql/1197210/dailypay-squareLogo-1621300132296.png","","","","","","","","","","",""
"gd-1009809872438","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009809872438","","Senior Staff Software Engineer, Cloud Storage File System","Google","New York, NY","2025-07-12","","direct_data","yearly",248000.0,349000.0,"USD",False,"","","organic","","","","https://www.glassdoor.com/Overview/W-EI_IE9079.htm","https://media.glassdoor.com/sql/9079/google-squarelogo-1441130773284.png","","","","","","","","","","",""
"in-48ff10f3ea284cbd","indeed","https://www.indeed.com/viewjob?jk=48ff10f3ea284cbd","https://JPMorganChase.contacthr.com/148239218","Senior Full Stack Developer - Senior Lead Software Engineer","JPMorganChase","Jersey City, NJ, US","2025-07-12","fulltime","direct_data","yearly",171000.0,260000.0,"USD",False,"","","","","**JOB DESCRIPTION**  

Be an integral part of an agile team that's constantly pushing the envelope to enhance, build, and deliver top\\-notch technology products.




As a Senior Lead Software Engineer at JPMorganChase within the Commercial \\& Investment Bank Credit Technology Team, you are an integral part of an agile team that works to enhance, build, and deliver trusted market\\-leading technology products in a secure, stable, and scalable way. Drive significant business impact through your capabilities and contributions, and apply deep technical expertise and problem\\-solving methodologies to tackle a diverse array of challenges that span multiple technologies and applications.

**Job responsibilities**


* Regularly provides technical guidance and direction to support the business and its technical teams, contractors, and vendors
* Develops secure and high\\-quality production code, and reviews and debugs code written by others
* Drives decisions that influence the product design, application functionality, and technical operations and processes
* Serves as a function\\-wide subject matter expert in one or more areas of focus
* Actively contributes to the engineering community as an advocate of firmwide frameworks, tools, and practices of the Software Development Life Cycle
* Influences peers and project decision\\-makers to consider the use and application of leading\\-edge technologies
* Adds to the team culture of diversity, opportunity, inclusion, and respect




**Required qualifications, capabilities, and skills**

* Formal training or certification on software engineering concepts and 5\\+ years applied experience
* Over 10 years of hands\\-on experience with Java and the Spring Framework, demonstrating deep expertise in building robust microservices.
* Proven track record in designing and implementing enterprise\\-grade APIs and streaming platforms, with a strong focus on Kafka.
* Significant experience in building enterprise\\-grade applications using React, with a focus on creating dynamic and responsive user interfaces.
* Advanced proficiency in developing applications on AWS, showcasing the ability to leverage cloud technologies for scalable solutions
* Demonstrated mastery in Java and Spring Boot, with a proven ability to architect and develop high\\-performance, scalable applications using these technologies
* Ability to tackle design and functionality problems independently with little to no oversight
* Practical cloud native experience
* Experience in Computer Science, Computer Engineering, Mathematics, or a related technical field


**Preferred qualifications, capabilities, and skills*** Experience in financial industry is a plus
* Experience managing a team of engineers is preferred


**ABOUT US**  


JPMorganChase, one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world’s most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.
We offer a competitive total rewards package including base salary determined based on the role, experience, skill set and location. Those in eligible roles may receive commission\\-based pay and/or discretionary incentive compensation, paid in the form of cash and/or forfeitable equity, awarded in recognition of individual achievements and contributions. We also offer a range of benefits and programs to meet employee needs, based on eligibility. These benefits include comprehensive health care coverage, on\\-site health and wellness centers, a retirement savings plan, backup childcare, tuition reimbursement, mental health support, financial coaching and more. Additional details about total compensation and benefits will be provided during the hiring process.


We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. We also make reasonable accommodations for applicants’ and employees’ religious practices and beliefs, as well as mental health or physical disability needs. Visit our FAQs for more information about requesting an accommodation.


JPMorgan Chase \\& Co. is an Equal Opportunity Employer, including Disability/Veterans

  

  

  

**ABOUT THE TEAM**  

  

J.P. Morgan’s Commercial \\& Investment Bank is a global leader across banking, markets, securities services and payments. Corporations, governments and institutions throughout the world entrust us with their business in more than 100 countries. The Commercial \\& Investment Bank provides strategic advice, raises capital, manages risk and extends liquidity in markets around the world.","","https://www.indeed.com/cmp/Jpmorganchase-2","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/62e186e96c7550325814ef6880fae379","https://www.jpmorganchase.com/","New York, NY","10,000+","more than $10B (USD)","Headquartered in New York City, JPMorgan Chase is the largest bank in the United States.","","","","","",""
"in-9b6bc4badf55b82e","indeed","https://www.indeed.com/viewjob?jk=9b6bc4badf55b82e","https://jsv3.recruitics.com/redirect?rx_cid=3427&rx_jobId=200612529&rx_url=https%3A%2F%2Fjobs.apple.com%2Fen-us%2Fdetails%2F200612529%2Fsr-full-stack-software-engineer-siri-speech%3Fboard_id%3DJB001%26rx_campaign%3Dindeed0%26rx_ch%3Djobp4p%26rx_group%3D130780%26rx_id%3D6cab0d14-5eeb-11f0-bd15-f94ffb5446f5%26rx_job%3D200612529%26rx_medium%3Dcpc%26rx_r%3Dnone%26rx_source%3Dindeed%26rx_ts%3D20250712T163811Z%26rx_vp%3Dcpc%26team%3DMLAI","Sr. Full Stack Software Engineer, Siri Speech","Apple","New York, NY, US","2025-07-12","","direct_data","yearly",181100.0,318400.0,"USD",False,"","","","","The Siri Speech Engineering team is in search of a curious and innovative teammate who is passionate about using groundbreaking web technology to deliver experiences that surpass user expectations. The team works on many impactful web applications and services at Apple where quality and performance cannot be sacrificed. Our services impact multiple Apple partner organizations and products such as Siri, AppleCare, Fitness, News and Books, to name a few. Join Apple and help us leave the world better than we found it!  

  

**Description**  

  

As a Senior Full Stack Engineer, your responsibilities will include all phases of user interface development and other stacks of the architecture. From architecture and design to implementation and customer engagement. You will work with our internal customers and backend developers both on the team and cross functional. We are looking for someone that has an eye for design, is able to communicate well with members of the team and play an active role in the future roadmap of our applications.  

  

**Minimum Qualifications**  

* 5\\+ years professional experience building responsive, user friendly web applications
* Proficient understanding of base front end development technologies including HTML5/JavaScript
* Significant experience with JavaScript frameworks and client side state management using React.js / Redux
* Solid experience using best practices when working with REST APIs. Experience integrating with external APIs and HTTP requests: GET/POST calls, pagination, error handling, asynchronous requests, load handling
* Experience with building solutions in the cloud (AWS, GCP, Kubernetes, etc)
* Experience with relational and NoSQL databases (MongoDB, Cassandra, etc)
* Building reusable components and front\\-end libraries for future use
* Experience in developing secure web applications and knowledge of application vulnerabilities such as Cross Site Scripting (XSS), Cross Site Request Forgery (CSRF) etc
* Good communication and personal skills: ability to communicate effectively and work well with members of other functional groups in a project team and a solid sense of project ownership
* Able to quickly learn new and existing technologies
* Excellent problem solving and analytical thinking skills

  

**Preferred Qualifications**  

* BS, MS in Computer Science, Computer Engineering, or equivalent degree with applicable experience
* Experience with GoLang, Remix \\& DGraph is a plus.
* Experience with full stack development is a plus
* Experience with CI/CD tools is a plus
* Experience with linguistics or natural language processing is a plus

  

**Pay \\& Benefits**  

  

At Apple, base pay is one part of our total compensation package and is determined within a range. This provides the opportunity to progress as you grow and develop within a role. The base pay range for this role is between $181,100 and $318,400, and your base pay will depend on your skills, qualifications, experience, and location.  

  

Apple employees also have the opportunity to become an Apple shareholder through participation in Apple’s discretionary employee stock programs. Apple employees are eligible for discretionary restricted stock unit awards, and can purchase Apple stock at a discount if voluntarily participating in Apple’s Employee Stock Purchase Plan. You’ll also receive benefits including: Comprehensive medical and dental coverage, retirement benefits, a range of discounted products and free services, and for formal education related to advancing your career at Apple, reimbursement for certain educational expenses \\- including tuition. Additionally, this role might be eligible for discretionary bonuses or commission payments as well as relocation. Learn more about Apple Benefits.  

  

Note: Apple benefit, compensation and employee stock programs are subject to eligibility requirements and other terms of the applicable plan or program.  

  

Apple is an equal opportunity employer that is committed to inclusion and diversity. We seek to promote equal opportunity for all applicants without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, Veteran status, or other legally protected characteristics. Learn more about your EEO rights as an applicant .  

  

Submit Resume","","https://www.indeed.com/cmp/Apple","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/60c39b87a9a4eaa4df878c716840f84d","http://www.apple.com","Cupertino, CA","10,000+","more than $10B (USD)","This is where you can do the best work of your life.","","","","","",""
"in-74babe55bfc2aab5","indeed","https://www.indeed.com/viewjob?jk=74babe55bfc2aab5","https://careers.google.com/jobs/results/135398543983551174-senior-staff-software-engineer/","Senior Staff Software Engineer, Cloud Storage File System","Google","New York, NY, US","2025-07-12","fulltime","direct_data","yearly",248000.0,349000.0,"USD",False,"","","","","Note: By applying to this position you will have an opportunity to share your preferred working location from the following: **Seattle, WA, USA; Cambridge, MA, USA; New York City, NY, USA; Raleigh, NC, USA; Durham, NC, USA; Sunnyvale, CA, USA**.### **Minimum qualifications:**

* Bachelor's degree or equivalent practical experience.
* 8 years of experience in software development.
* 5 years of experience testing, and launching software products.
* 5 years of experience programming in Java, C\\+\\+ or Go.
* 5 years of experience with distributed systems concepts like data replication, consistency models and fault tolerance.
* 5 years of experience with file systems or storage management.

  

### **Preferred qualifications:**

* Master’s degree or PhD in Engineering, Computer Science, or a related technical field.
* 8 years of experience with data structures/algorithms.
* 5 years of experience in a technical leadership role leading project teams and setting technical direction.
* 3 years of experience working in a complex, matrixed organization involving cross\\-functional, or cross\\-business projects.
* Experience with linux kernel internals.
* Experience with distributed Machine Learning and Machine Learning infrastructure.

**About the job**
-----------------


Google Cloud's software engineers develop the next\\-generation technologies that change how billions of users connect, explore, and interact with information and one another. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large\\-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google Cloud's needs with opportunities to switch teams and projects as you and our fast\\-paced business grow and evolve. You will anticipate our customer needs and be empowered to act like an owner, take action and innovate. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full\\-stack as we continue to push technology forward.



Google Cloud Storage (GCS) is a global\\-scale object storage system that manages exabytes of data across objects, processing queries per second for both Google Cloud customers and Google itself. This distributed service supports global AI, consumer, and enterprise companies, as well as numerous startups, and is a key business driver for Google Cloud, with the GCS, AI/ML Solutions team developing products like GCS Fuse, which provides performant file interface.


Google Cloud accelerates every organization’s ability to digitally transform its business and industry. We deliver enterprise\\-grade solutions that leverage Google’s cutting\\-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems.


The US base salary range for this full\\-time position is $248,000\\-$349,000 \\+ bonus \\+ equity \\+ benefits. Our salary ranges are determined by role, level, and location. Within the range, individual pay is determined by work location and additional factors, including job\\-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process. Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about benefits at Google.

**Responsibilities**
--------------------

* Help us figure out a roadmap to make GCS the Cloud Storage for AIML workloads.
* Lead a team of engineers to design, develop, and deploy new GCS features and enhancements. Provide technical guidance, mentorship, and code reviews to ensure quality software development.
* Architect and design systems that meet the needs of GCS growing AI/ML customer base. Make data\\-driven decisions to optimize system performance and efficiency.
* Troubleshoot technical issues, analyze performance bottlenecks, and develop innovative solutions to address customer tests. Collaborate with cross\\-functional teams to resolve issues.
* Stay abreast of the latest trends in AI and drive innovation within the GCS team. Propose and implement new features that enhance GCS capabilities and differentiate it from performers.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.","","https://www.indeed.com/cmp/Google","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/fff4be3829cee39e477a518f55475f44","http://goo.gle/3ygdkgv","Mountain View, CA","10,000+","more than $10B (USD)","Our mission is to organize the world’s information and make it universally accessible and useful. ","","","","","",""
"in-1cd19a58f9357c6e","indeed","https://www.indeed.com/viewjob?jk=1cd19a58f9357c6e","https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/301930","Consulting Technical Manager","Oracle","Bridgewater, NJ, US","2025-07-11","fulltime","direct_data","yearly",83831.0,153745.0,"USD",True,"","","","","**Entity** : Oracle Financial Services Software, Inc.  



**Job Duties** : Lead solution design and implementation aspects of engagement(s) ensuring high\\-quality, integrated software solutions within constraints of time and budget. As a recognized authority and leading contributor within their practice, this senior\\-level consulting position provides consistent high quality and innovative solution leadership to a project team. Analyzes business needs to help ensure Oracle solution meets the customer’s objectives by combining industry best practices, product knowledge, and business acumen. Exercises judgment and business acumen in selecting methods and techniques to deliver functional and technical solutions on non\\-routine and very complex aspects of applications and technology installations. Provides direction and mentoring to project teams, leads technical team, and effectively influences customer leadership on key decisions. Assigns tasks, mentors team, tracks deliverables, and oversees activities of the team (e.g.\\-configuring the solution, data loading, UI configurations, etc). Coordinate technical interviews. Provide performance feedback to management for team. Interact with sales and product management to recommend future product enhancements. Support business development efforts by pursuing new opportunities and extensions. Collaborate with consulting sales team by providing domain expertise. Resolves complex customer issues by recommending and implementing solutions. Demonstrates expertise in multiple business processes across two or more product families or ability to architect and design technology solutions encompassing multiple products and make decisions based on impact across the stack. May work at various unanticipated locations throughout U.S. May telecommute. (6181\\.1959\\)  



Employer will accept a Bachelor's degree in Computer Science, Engineering or related field and 2 years of experience in the job offered or in a technical consulting\\-related occupation. Position requires:


* SQL, PL/SQL;
* Core Java, J2EE – Servlets, JSP and JDBC;
* Oracle 9i/10g/11g/12c/19c;
* Microsoft Windows and UNIX based servers;
* Java/J2EE, JS, XML, Websphere/Weblogic Servers, OBIEE IDE, Eclipse SDK, Oracle JDeveloper, PLSQL Developer, SQL Plus, Toad, Miscroservices;
* Build/Versioning Tools : Rational ClearCase, Apache Subversion(SVN); and,
* Windows/Unix/Linux (GUI).","Internet And Software","https://www.indeed.com/cmp/Oracle","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7469a5861d5fac78de05b68853a2b2ee","https://oracle.com/careers","2300 Oracle Way
Austin, TX 78741","10,000+","more than $10B (USD)","Oracle is the cloud leader for global business. Our technologies are transforming the world and no matter how complex, they have one thing in common: making our shared future better.","","","","","",""
